id,name,type,description,rarity,defense,resistance,series,skills,slots
"ARMOR_ID_0577","公会王牌腕甲α","arm","星之队猎人的臂部防具。前臂主要采用皮革制作，便于使用武器。","8","60","[2,2,2,2,2]","公会王牌α","HunterSkill_059,1,HunterSkill_111,1,HunterSkill_025,1","3,0,0"
"ARMOR_ID_0578","公会王牌腰甲α","waist","星之队猎人的腰部防具。经过精心调整，能在需要时随时轻易取出所需之物。","8","60","[2,2,2,2,2]","公会王牌α","HunterSkill_059,1,HunterSkill_111,1,HunterSkill_025,1","3,0,0"
"ARMOR_ID_0579","公会王牌靴α","leg","星之队猎人的脚部防具。经过精细调整，能走遍各种地形。","8","60","[2,2,2,2,2]","公会王牌α","HunterSkill_059,1,HunterSkill_111,1,HunterSkill_025,1","3,0,0"
"ARMOR_ID_0635","咬鱼靴","leg","使用咬鱼素材制作的脚部防具。由于加工便利，猎人之外也有不少拥趸。","1","4","[0,5,0,0,0]","咬鱼","HunterSkill_164,1,HunterSkill_078,1","0,0,0"
"ARMOR_ID_0656","龙王的独眼α","helm","光是戴上它就能令人感受到稳重及倍增的压迫感。想要尝试反派角色就不妨一试。","8","60","[0,0,0,0,0]","龙王的独眼α","HunterSkill_110,3","0,0,0"
"ARMOR_ID_0658","调查队耳饰α","helm","以调查队纹章为灵感制作的耳饰。叶子象征了猎人所追求的和谐与秩序，散发出美丽的光辉。","5","40","[1,1,1,1,1]","调查队耳饰α","HunterSkill_082,1,HunterSkill_113,1","1,0,0"
"ARMOR_ID_0659","公会十字头饰α","helm","赠与斗技大会胜利者的头部防具。闪烁金色光芒的头冠，是对英雄伟大智慧的赞美。","5","36","[0,0,0,0,0]","公会十字α","HunterSkill_227,1,HunterSkill_072,1,HunterSkill_102,1,HunterSkill_189,2","1,0,0"
"ARMOR_ID_0660","公会十字战衣α","body","赠与斗技大会胜利者的身体防具。背后的斗篷是最强之人的证明，只有被公会认可的英雄才有资格获得。","5","36","[0,0,0,0,0]","公会十字α","HunterSkill_227,1,HunterSkill_072,1,HunterSkill_074,1","2,1,0"
"ARMOR_ID_0661","公会十字腕甲α","arm","赠与斗技大会胜利者的臂部防具。专为当之无愧的强大英雄而设计，因此结构非常复杂。","5","36","[0,0,0,0,0]","公会十字α","HunterSkill_227,1,HunterSkill_102,2,HunterSkill_074,1,HunterSkill_189,1","2,0,0"
"ARMOR_ID_0662","公会十字腰甲α","waist","赠与斗技大会胜利者的腰部防具。每一处细节的装饰都精益求精，彰显着英雄的威严与骄傲。","5","36","[0,0,0,0,0]","公会十字α","HunterSkill_227,1,HunterSkill_072,1,HunterSkill_073,2","2,0,0"
"ARMOR_ID_0663","公会十字靴α","leg","赠与斗技大会胜利者的脚部防具。这是一件不惜重金，花费大量人工专门为英雄打造的装备。","5","36","[0,0,0,0,0]","公会十字α","HunterSkill_227,1,HunterSkill_074,1,HunterSkill_073,1","2,2,0"
"ARMOR_ID_0664","职员遮阳帽α","helm","大集会所编辑者专用的头部防具。以特殊工艺编织而成，有着远超外观的防御力。","6","48","[2,2,2,2,2]","职员α","HunterSkill_227,1,HunterSkill_068,2,HunterSkill_069,1,HunterSkill_130,2","2,1,0"
"ARMOR_ID_0665","职员服装α","body","大集会所编辑者专用的身体防具。寄托着制作者的美好心愿，希望将异国他乡的集会所也妆点得华美绚丽。","6","48","[2,2,2,2,2]","职员α","HunterSkill_227,1,HunterSkill_068,1,HunterSkill_134,2","2,1,0"
"ARMOR_ID_0666","职员腕甲α","arm","大集会所编辑者专用的臂部防具。为了方便接待来宾及处理各种事务，并没有加入过多的时尚元素。","6","48","[2,2,2,2,2]","职员α","HunterSkill_227,1,HunterSkill_138,2,HunterSkill_134,1,HunterSkill_130,1","2,1,0"
"ARMOR_ID_0667","职员腰带α","waist","大集会所编辑者专用的腰部防具。在保证实用性的同时，添加大量装饰性细节，彰显持有者非凡的品味。","6","48","[2,2,2,2,2]","职员α","HunterSkill_227,1,HunterSkill_138,2,HunterSkill_069,2","1,0,0"
"ARMOR_ID_0668","职员鞋α","leg","大集会所编辑者专用的脚部防具。这双鞋兼顾功能性与设计感，即使长时间站立工作也不易感觉疲劳。","6","48","[2,2,2,2,2]","职员α","HunterSkill_227,1,HunterSkill_138,1,HunterSkill_130,2","2,2,0"
"ARMOR_ID_0669","大胃王耳饰α","helm","赠与斗技大会强者的耳饰，荣誉的象征。彰显着猎人满怀对食物的热情前往狩猎的决心。","5","36","[0,0,0,0,0]","大胃王耳饰α","HunterSkill_227,1,HunterSkill_071,2,HunterSkill_099,2","1,0,0"
"ARMOR_ID_0670","奉献耳饰α","helm","赠与斗技大会猛士的耳饰，荣誉的象征。亦是其与战友同舟共济共度难关的证明。","6","48","[0,0,0,0,0]","奉献耳饰α","HunterSkill_227,1,HunterSkill_098,4","2,0,0"
"ARMOR_ID_0671","泡狐龙头盔α","helm","以泡狐龙素材制作的头部防具。婚礼装束其之一，配得上这世间最郎才女貌，佳偶天成的新人。","6","48","[0,2,-3,1,-1]","泡狐龙α","HunterSkill_200,1,HunterSkill_168,1,HunterSkill_076,1,HunterSkill_088,2","3,0,0"
"ARMOR_ID_0672","泡狐龙铠甲α","body","以泡狐龙素材制作的身体防具。婚礼装束其之二，由侍奉神明的织女辛劳百夜织就。","6","48","[0,2,-3,1,-1]","泡狐龙α","HunterSkill_200,1,HunterSkill_168,1,HunterSkill_114,2,HunterSkill_025,1","1,0,0"
"ARMOR_ID_0673","泡狐龙腕甲α","arm","以泡狐龙素材制作的臂部防具。婚礼装束其之三，倾国倾城之姿连一国之君也无法自持。","6","48","[0,2,-3,1,-1]","泡狐龙α","HunterSkill_200,1,HunterSkill_168,1,HunterSkill_076,2,HunterSkill_075,2","1,0,0"
"ARMOR_ID_0674","泡狐龙腰甲α","waist","以泡狐龙素材制作的腰部防具。婚礼装束其之四，华美无匹，令见者无不凝神屏息。","6","48","[0,2,-3,1,-1]","泡狐龙α","HunterSkill_200,1,HunterSkill_168,1,HunterSkill_114,1,HunterSkill_025,2","2,1,0"
"ARMOR_ID_0675","泡狐龙护腿α","leg","以泡狐龙素材制作的脚部防具。婚礼装束其之五，传闻为之失神者将被勾入黄泉。","6","48","[0,2,-3,1,-1]","泡狐龙α","HunterSkill_200,1,HunterSkill_168,1,HunterSkill_114,2,HunterSkill_059,1","1,0,0"
"ARMOR_ID_0676","泡狐龙头盔β","helm","以泡狐龙素材制作的头部防具。婚礼装束其之一，配得上这世间最郎才女貌，佳偶天成的新人。","6","48","[0,2,-3,1,-1]","泡狐龙β","HunterSkill_200,1,HunterSkill_169,1,HunterSkill_088,2","3,2,0"
"ARMOR_ID_0677","泡狐龙铠甲β","body","以泡狐龙素材制作的身体防具。婚礼装束其之二，由侍奉神明的织女辛劳百夜织就。","6","48","[0,2,-3,1,-1]","泡狐龙β","HunterSkill_200,1,HunterSkill_169,1,HunterSkill_114,1,HunterSkill_025,1","2,2,0"
"ARMOR_ID_0678","泡狐龙腕甲β","arm","以泡狐龙素材制作的臂部防具。婚礼装束其之三，倾国倾城之姿连一国之君也无法自持。","6","48","[0,2,-3,1,-1]","泡狐龙β","HunterSkill_200,1,HunterSkill_169,1,HunterSkill_076,1,HunterSkill_075,2","3,0,0"
"ARMOR_ID_0679","泡狐龙腰甲β","waist","以泡狐龙素材制作的腰部防具。婚礼装束其之四，华美无匹，令见者无不凝神屏息。","6","48","[0,2,-3,1,-1]","泡狐龙β","HunterSkill_200,1,HunterSkill_169,1,HunterSkill_025,2","3,2,1"
"ARMOR_ID_0680","泡狐龙护腿β","leg","以泡狐龙素材制作的脚部防具。婚礼装束其之五，传闻为之失神者将被勾入黄泉。","6","48","[0,2,-3,1,-1]","泡狐龙β","HunterSkill_200,1,HunterSkill_169,1,HunterSkill_114,2","3,0,0"
"ARMOR_ID_0681","纯洁龙冠α","helm","寄宿着白炽龙灵魂的头部防具。内心涌动出毁灭一切的冲动时，纯洁的灵魂将始终与之抗争。","8","68","[-2,2,2,0,-4]","纯洁龙α","HunterSkill_203,1,HunterSkill_172,1,HunterSkill_058,1,HunterSkill_070,2","3,2,0"
"ARMOR_ID_0682","纯洁龙铠α","body","寄宿着白炽龙灵魂的身体防具。内心涌动出蹂躏一切的悸动时，纯洁的胸怀却会选择包容。","8","68","[-2,2,2,0,-4]","纯洁龙α","HunterSkill_203,1,HunterSkill_172,1,HunterSkill_058,2,HunterSkill_110,1","1,0,0"
"ARMOR_ID_0683","纯洁龙臂甲α","arm","寄宿着白炽龙灵魂的臂部防具。内心涌动出破坏一切的欲望时，纯洁的力量会将之牢牢压制。","8","68","[-2,2,2,0,-4]","纯洁龙α","HunterSkill_203,1,HunterSkill_172,1,HunterSkill_190,2,HunterSkill_113,1","2,0,0"
"ARMOR_ID_0684","纯洁龙腰甲α","waist","寄宿着白炽龙灵魂的腰部防具。内心涌动出抹杀万物生灵的漆黑憎恶时，纯洁的精神将总会奋起反抗。","8","68","[-2,2,2,0,-4]","纯洁龙α","HunterSkill_203,1,HunterSkill_172,1,HunterSkill_058,2,HunterSkill_113,2","0,0,0"
"ARMOR_ID_0685","纯洁龙靴α","leg","寄宿着白炽龙灵魂的脚部防具。内心涌动出驱逐一切并践踏世界的意志时，纯洁的双腿将寸土不让。","8","68","[-2,2,2,0,-4]","纯洁龙α","HunterSkill_203,1,HunterSkill_172,1,HunterSkill_190,1,HunterSkill_110,2,HunterSkill_070,1","2,1,0"
"ARMOR_ID_0686","纯洁龙冠β","helm","寄宿着白炽龙灵魂的头部防具。内心涌动出毁灭一切的冲动时，纯洁的灵魂将始终与之抗争。","8","68","[-2,2,2,0,-4]","纯洁龙β","HunterSkill_203,1,HunterSkill_173,1,HunterSkill_058,1,HunterSkill_070,1","3,2,1"
"ARMOR_ID_0687","纯洁龙铠β","body","寄宿着白炽龙灵魂的身体防具。内心涌动出蹂躏一切的悸动时，纯洁的胸怀却会选择包容。","8","68","[-2,2,2,0,-4]","纯洁龙β","HunterSkill_203,1,HunterSkill_173,1,HunterSkill_058,2","3,0,0"
"ARMOR_ID_0688","纯洁龙臂甲β","arm","寄宿着白炽龙灵魂的臂部防具。内心涌动出破坏一切的欲望时，纯洁的力量会将之牢牢压制。","8","68","[-2,2,2,0,-4]","纯洁龙β","HunterSkill_203,1,HunterSkill_173,1,HunterSkill_190,2","3,1,0"
"ARMOR_ID_0689","纯洁龙腰甲β","waist","寄宿着白炽龙灵魂的腰部防具。内心涌动出抹杀万物生灵的漆黑憎恶时，纯洁的精神将总会奋起反抗。","8","68","[-2,2,2,0,-4]","纯洁龙β","HunterSkill_203,1,HunterSkill_173,1,HunterSkill_058,2,HunterSkill_113,1","2,0,0"
"ARMOR_ID_0690","纯洁龙靴β","leg","寄宿着白炽龙灵魂的脚部防具。内心涌动出驱逐一切并践踏世界的意志时，纯洁的双腿将寸土不让。","8","68","[-2,2,2,0,-4]","纯洁龙β","HunterSkill_203,1,HunterSkill_173,1,HunterSkill_190,1,HunterSkill_110,1,HunterSkill_070,1","3,2,0"
"ARMOR_ID_0691","海龙头盔α","helm","使用海龙素材制作的头部防具。深邃的苍蓝激起静谧的斗志。","7","64","[-3,2,4,-1,-2]","海龙α","HunterSkill_212,1,HunterSkill_164,1,HunterSkill_064,2,HunterSkill_063,1","2,1,0"
"ARMOR_ID_0692","海龙铠甲α","body","使用海龙素材制作的身体防具。包裹前胸的苍蓝护甲，能化解各种冲击。","7","64","[-3,2,4,-1,-2]","海龙α","HunterSkill_212,1,HunterSkill_164,1,HunterSkill_062,1,HunterSkill_065,1,HunterSkill_080,2","2,1,0"
"ARMOR_ID_0693","海龙腕甲α","arm","使用海龙素材制作的臂部防具。承袭海龙的巨力，强度已远超防具的范畴。","7","64","[-3,2,4,-1,-2]","海龙α","HunterSkill_212,1,HunterSkill_164,1,HunterSkill_062,1,HunterSkill_065,2,HunterSkill_088,1","2,0,0"
"ARMOR_ID_0694","海龙腰甲α","waist","使用海龙素材制作的腰部防具。厚重的护甲能减轻各种冲击，是引以为傲的苍蓝勋章。","7","64","[-3,2,4,-1,-2]","海龙α","HunterSkill_212,1,HunterSkill_164,1,HunterSkill_062,1,HunterSkill_064,1,HunterSkill_088,1","2,1,1"
"ARMOR_ID_0695","海龙护腿α","leg","使用海龙素材制作的脚部防具。能让装备者的感官变得敏锐，从而释放出最大限度的潜力。","7","64","[-3,2,4,-1,-2]","海龙α","HunterSkill_212,1,HunterSkill_164,1,HunterSkill_062,2,HunterSkill_063,1,HunterSkill_080,1","0,0,0"
"ARMOR_ID_0696","海龙头盔β","helm","使用海龙素材制作的头部防具。深邃的苍蓝激起静谧的斗志。","7","64","[-3,2,4,-1,-2]","海龙β","HunterSkill_212,1,HunterSkill_165,1,HunterSkill_064,2","3,2,1"
"ARMOR_ID_0697","海龙铠甲β","body","使用海龙素材制作的身体防具。包裹前胸的苍蓝护甲，能化解各种冲击。","7","64","[-3,2,4,-1,-2]","海龙β","HunterSkill_212,1,HunterSkill_165,1,HunterSkill_062,1,HunterSkill_065,1","2,2,1"
"ARMOR_ID_0698","海龙腕甲β","arm","使用海龙素材制作的臂部防具。承袭海龙的巨力，强度已远超防具的范畴。","7","64","[-3,2,4,-1,-2]","海龙β","HunterSkill_212,1,HunterSkill_165,1,HunterSkill_062,1,HunterSkill_065,2","3,0,0"
"ARMOR_ID_0699","海龙腰甲β","waist","使用海龙素材制作的腰部防具。厚重的护甲能减轻各种冲击，是引以为傲的苍蓝勋章。","7","64","[-3,2,4,-1,-2]","海龙β","HunterSkill_212,1,HunterSkill_165,1,HunterSkill_062,1,HunterSkill_064,1","2,2,1"
"ARMOR_ID_0700","海龙护腿β","leg","使用海龙素材制作的脚部防具。能让装备者的感官变得敏锐，从而释放出最大限度的潜力。","7","64","[-3,2,4,-1,-2]","海龙β","HunterSkill_212,1,HunterSkill_165,1,HunterSkill_062,2,HunterSkill_063,1","1,0,0"
"ARMOR_ID_0701","千刃龙头盔α","helm","使用千刃龙素材制作的头部防具。立下成千功勋的金色之军，沐浴朝阳，凯旋而归。","7","64","[4,0,-3,-2,0]","千刃龙α","HunterSkill_215,1,HunterSkill_166,1,HunterSkill_115,1,HunterSkill_119,1,HunterSkill_110,1","3,0,0"
"ARMOR_ID_0702","千刃龙铠甲α","body","使用千刃龙素材制作的身体防具。承载成千英魂的金色之军，经过酣畅鏖战，取得胜绩。","7","64","[4,0,-3,-2,0]","千刃龙α","HunterSkill_215,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_058,1,HunterSkill_110,1","1,0,0"
"ARMOR_ID_0703","千刃龙腕甲α","arm","使用千刃龙素材制作的臂部防具。破敌成千的金色之军，至高之荣，终入手中。","7","64","[4,0,-3,-2,0]","千刃龙α","HunterSkill_215,1,HunterSkill_166,1,HunterSkill_115,2,HunterSkill_076,1","2,0,0"
"ARMOR_ID_0704","千刃龙腰甲α","waist","使用千刃龙素材制作的腰部防具。制胜千战的金色之军，踏遍地极，征服万物。","7","64","[4,0,-3,-2,0]","千刃龙α","HunterSkill_215,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_058,1,HunterSkill_119,1","2,0,0"
"ARMOR_ID_0705","千刃龙护腿α","leg","使用千刃龙素材制作的脚部防具。征战千地的金色之军，踏上荣耀，走向辉煌。","7","64","[4,0,-3,-2,0]","千刃龙α","HunterSkill_215,1,HunterSkill_166,1,HunterSkill_115,2,HunterSkill_058,1,HunterSkill_119,1","0,0,0"
"ARMOR_ID_0706","千刃龙头盔β","helm","使用千刃龙素材制作的头部防具。立下成千功勋的金色之军，沐浴朝阳，凯旋而归。","7","64","[4,0,-3,-2,0]","千刃龙β","HunterSkill_215,1,HunterSkill_167,1,HunterSkill_115,1,HunterSkill_119,1","3,1,1"
"ARMOR_ID_0707","千刃龙铠甲β","body","使用千刃龙素材制作的身体防具。承载成千英魂的金色之军，经过酣畅鏖战，取得胜绩。","7","64","[4,0,-3,-2,0]","千刃龙β","HunterSkill_215,1,HunterSkill_167,1,HunterSkill_075,2,HunterSkill_058,1","2,1,0"
"ARMOR_ID_0708","千刃龙腕甲β","arm","使用千刃龙素材制作的臂部防具。破敌成千的金色之军，至高之荣，终入手中。","7","64","[4,0,-3,-2,0]","千刃龙β","HunterSkill_215,1,HunterSkill_167,1,HunterSkill_115,2","3,1,0"
"ARMOR_ID_0709","千刃龙腰甲β","waist","使用千刃龙素材制作的腰部防具。制胜千战的金色之军，踏遍地极，征服万物。","7","64","[4,0,-3,-2,0]","千刃龙β","HunterSkill_215,1,HunterSkill_167,1,HunterSkill_075,1,HunterSkill_058,1","3,1,1"
"ARMOR_ID_0710","千刃龙护腿β","leg","使用千刃龙素材制作的脚部防具。征战千地的金色之军，踏上荣耀，走向辉煌。","7","64","[4,0,-3,-2,0]","千刃龙β","HunterSkill_215,1,HunterSkill_167,1,HunterSkill_115,2,HunterSkill_058,1","1,0,0"
"ARMOR_ID_0711","巨戟龙头盔α","helm","使用巨戟龙素材制作的头部防具。始终凝视世间幽冥的双眸，迸溅出绝望的炽焰。","8","68","[-4,3,0,3,-5]","巨戟龙α","HunterSkill_239,1,HunterSkill_203,1,HunterSkill_059,2,HunterSkill_190,2","3,1,0"
"ARMOR_ID_0712","巨戟龙铠甲α","body","使用巨戟龙素材制作的身体防具。漆黑冥界的使者，将所背负的罪业尽数挥洒于大地。","8","68","[-4,3,0,3,-5]","巨戟龙α","HunterSkill_239,1,HunterSkill_188,1,HunterSkill_115,2,HunterSkill_071,2,HunterSkill_088,1","3,2,0"
"ARMOR_ID_0713","巨戟龙腕甲α","arm","使用巨戟龙素材制作的臂部防具。漆黑的巨指将阳光掐灭，暗之帷幕笼罩世界。","8","68","[-4,3,0,3,-5]","巨戟龙α","HunterSkill_239,1,HunterSkill_187,1,HunterSkill_064,2,HunterSkill_058,1","2,1,0"
"ARMOR_ID_0714","巨戟龙腰甲α","waist","使用巨戟龙素材制作的腰部防具。异形使者于夜幕之下编织丝网，将猎物拖拽至掌心。","8","68","[-4,3,0,3,-5]","巨戟龙α","HunterSkill_239,1,HunterSkill_186,1,HunterSkill_114,2,HunterSkill_059,1","2,1,1"
"ARMOR_ID_0715","巨戟龙护腿α","leg","使用巨戟龙素材制作的脚部防具。长眠地底的冥界使者，垂泻着漆黑暗影，侵蚀大地。","8","68","[-4,3,0,3,-5]","巨戟龙α","HunterSkill_239,1,HunterSkill_175,1,HunterSkill_059,2,HunterSkill_058,1","3,2,1"
"ARMOR_ID_0716","巨戟龙头盔β","helm","使用巨戟龙素材制作的头部防具。始终凝视世间幽冥的双眸，迸溅出绝望的炽焰。","8","68","[-4,3,0,3,-5]","巨戟龙β","HunterSkill_239,1,HunterSkill_184,1,HunterSkill_059,2,HunterSkill_190,2","3,1,0"
"ARMOR_ID_0717","巨戟龙铠甲β","body","使用巨戟龙素材制作的身体防具。漆黑冥界的使者，将所背负的罪业尽数挥洒于大地。","8","68","[-4,3,0,3,-5]","巨戟龙β","HunterSkill_239,1,HunterSkill_180,1,HunterSkill_115,2,HunterSkill_071,2,HunterSkill_088,1","3,2,0"
"ARMOR_ID_0718","巨戟龙腕甲β","arm","使用巨戟龙素材制作的臂部防具。漆黑的巨指将阳光掐灭，暗之帷幕笼罩世界。","8","68","[-4,3,0,3,-5]","巨戟龙β","HunterSkill_239,1,HunterSkill_182,1,HunterSkill_064,2,HunterSkill_058,1","2,1,0"
"ARMOR_ID_0719","巨戟龙腰甲β","waist","使用巨戟龙素材制作的腰部防具。异形使者于夜幕之下编织丝网，将猎物拖拽至掌心。","8","68","[-4,3,0,3,-5]","巨戟龙β","HunterSkill_239,1,HunterSkill_200,1,HunterSkill_114,2,HunterSkill_059,1","2,1,1"
"ARMOR_ID_0720","巨戟龙护腿β","leg","使用巨戟龙素材制作的脚部防具。长眠地底的冥界使者，垂泻着漆黑暗影，侵蚀大地。","8","68","[-4,3,0,3,-5]","巨戟龙β","HunterSkill_239,1,HunterSkill_181,1,HunterSkill_059,2,HunterSkill_058,1","3,2,1"
"ARMOR_ID_0721","煌雷龙头盔γ","helm","以特殊的煌雷龙素材制作的头部防具。苍蓝色的角直指天际，彰显着历战王者无双的威严。","8","68","[0,-2,4,-3,0]","煌雷龙γ","HunterSkill_176,1,HunterSkill_205,1,HunterSkill_062,1,HunterSkill_064,1,HunterSkill_065,1","3,0,0"
"ARMOR_ID_0722","煌雷龙铠甲γ","body","以特殊的煌雷龙素材制作的身体防具。苍蓝色的铠甲彰显着历战王者无双的勇猛。","8","68","[0,-2,4,-3,0]","煌雷龙γ","HunterSkill_176,1,HunterSkill_205,1,HunterSkill_063,3","1,0,0"
"ARMOR_ID_0723","煌雷龙腕甲γ","arm","以特殊的煌雷龙素材制作的臂部防具。苍蓝色的护臂彰显着历战王者无双的霸气。","8","68","[0,-2,4,-3,0]","煌雷龙γ","HunterSkill_176,1,HunterSkill_205,1,HunterSkill_076,2","3,3,0"
"ARMOR_ID_0724","煌雷龙腰甲γ","waist","以特殊的煌雷龙素材制作的腰部防具。苍蓝色的整体设计彰显着历战王者的百折不挠。","8","68","[0,-2,4,-3,0]","煌雷龙γ","HunterSkill_176,1,HunterSkill_205,1,HunterSkill_063,2,HunterSkill_064,2","0,0,0"
"ARMOR_ID_0725","煌雷龙护腿γ","leg","以特殊的煌雷龙素材制作的脚部防具。苍蓝色的护腿彰显着历战王者的孤高。","8","68","[0,-2,4,-3,0]","煌雷龙γ","HunterSkill_176,1,HunterSkill_205,1,HunterSkill_065,2,HunterSkill_086,3","3,0,0"
"ARMOR_ID_0726","波衣龙头盔γ","helm","使用特殊的波衣龙素材制作的头部防具。多彩艳丽的羽饰彰显着历战王者应有的凛凛威严。","8","68","[-1,4,-3,0,0]","波衣龙γ","HunterSkill_177,1,HunterSkill_205,1,HunterSkill_059,2,HunterSkill_072,1","2,2,0"
"ARMOR_ID_0727","波衣龙铠甲γ","body","使用特殊的波衣龙素材制作的身体防具。多彩艳丽的鳞皮彰显着历战王者应有的勇猛气概。","8","68","[-1,4,-3,0,0]","波衣龙γ","HunterSkill_177,1,HunterSkill_205,1,HunterSkill_059,3,HunterSkill_072,2","0,0,0"
"ARMOR_ID_0728","波衣龙腕甲γ","arm","使用特殊的波衣龙素材制作的臂部防具。多彩艳丽的装饰彰显着历战王者应有的无双霸气。","8","68","[-1,4,-3,0,0]","波衣龙γ","HunterSkill_177,1,HunterSkill_205,1,HunterSkill_138,3,HunterSkill_058,1","2,0,0"
"ARMOR_ID_0729","波衣龙腰甲γ","waist","使用特殊的波衣龙素材制作的腰部防具。多彩艳丽的腰巾彰显着历战王者应有的不屈意志。","8","68","[-1,4,-3,0,0]","波衣龙γ","HunterSkill_177,1,HunterSkill_205,1,HunterSkill_138,2","3,3,0"
"ARMOR_ID_0730","波衣龙护腿γ","leg","使用特殊的波衣龙素材制作的脚部防具。多彩艳丽的花纹彰显着历战王者应有的孤高威仪。","8","68","[-1,4,-3,0,0]","波衣龙γ","HunterSkill_177,1,HunterSkill_205,1,HunterSkill_031,3,HunterSkill_058,1","3,1,1"
"ARMOR_ID_0731","狱焰蛸头盔γ","helm","使用特殊的狱焰蛸素材制作的头部防具。蠕动的猩红色面具彰显着历战王者应有的凛凛威严。","8","68","[5,-4,0,1,0]","狱焰蛸γ","HunterSkill_178,1,HunterSkill_205,1,HunterSkill_114,3","1,1,1"
"ARMOR_ID_0732","狱焰蛸铠甲γ","body","使用特殊的狱焰蛸素材制作的身体防具。蠕动的猩红色外套彰显着历战王者应有的勇猛气概。","8","68","[5,-4,0,1,0]","狱焰蛸γ","HunterSkill_178,1,HunterSkill_205,1,HunterSkill_110,2","3,3,0"
"ARMOR_ID_0733","狱焰蛸腕甲γ","arm","使用特殊的狱焰蛸素材制作的臂部防具。蠕动的猩红色护腕具彰显着历战王者应有的无双霸气。","8","68","[5,-4,0,1,0]","狱焰蛸γ","HunterSkill_178,1,HunterSkill_205,1,HunterSkill_060,3","3,1,1"
"ARMOR_ID_0734","狱焰蛸腰甲γ","waist","使用特殊的狱焰蛸素材制作的腰部防具。蠕动的猩红色装饰彰显着历战王者应有的不屈意志。","8","68","[5,-4,0,1,0]","狱焰蛸γ","HunterSkill_178,1,HunterSkill_205,1,HunterSkill_114,2,HunterSkill_116,1","2,0,0"
"ARMOR_ID_0735","狱焰蛸护腿γ","leg","使用特殊的狱焰蛸素材制作的脚部防具。蠕动的猩红色面具彰显着历战王者应有的孤高威仪。","8","68","[5,-4,0,1,0]","狱焰蛸γ","HunterSkill_178,1,HunterSkill_205,1,HunterSkill_060,2,HunterSkill_110,1,HunterSkill_071,3","2,0,0"
"ARMOR_ID_0736","冻峰龙头盔γ","helm","使用特殊的冻峰龙素材制作的头部防具。散发白色光辉的头盔彰显着历战王者应有的凛凛威严。","8","68","[-3,2,-1,2,-1]","冻峰龙γ","HunterSkill_179,1,HunterSkill_205,1,HunterSkill_111,2","3,3,0"
"ARMOR_ID_0737","冻峰龙铠甲γ","body","使用特殊的冻峰龙素材制作的身体防具。散发白色光辉的多层装甲彰显着历战王者无双的勇猛。","8","68","[-3,2,-1,2,-1]","冻峰龙γ","HunterSkill_179,1,HunterSkill_205,1,HunterSkill_058,2","2,2,0"
"ARMOR_ID_0738","冻峰龙腕甲γ","arm","使用特殊的冻峰龙素材制作的臂部防具。散发白色光辉的护手彰显着历战王者无双的霸气。","8","68","[-3,2,-1,2,-1]","冻峰龙γ","HunterSkill_179,1,HunterSkill_205,1,HunterSkill_113,3,HunterSkill_062,1","2,0,0"
"ARMOR_ID_0739","冻峰龙腰甲γ","waist","使用特殊的冻峰龙素材制作的腰部防具。散发白色光辉的装饰彰显着历战王者的百折不挠。","8","68","[-3,2,-1,2,-1]","冻峰龙γ","HunterSkill_179,1,HunterSkill_205,1,HunterSkill_058,3,HunterSkill_189,2","1,0,0"
"ARMOR_ID_0740","冻峰龙护腿γ","leg","使用特殊的冻峰龙素材制作的脚部防具。散发白色光辉的护腿彰显着历战王者的孤高。","8","68","[-3,2,-1,2,-1]","冻峰龙γ","HunterSkill_179,1,HunterSkill_205,1,HunterSkill_062,2,HunterSkill_111,1","2,0,0"
"ARMOR_ID_0746","落樱缤纷【武士头部】α","helm","使用祭典票券【花舞】制作的头部防具。独特的设计体现出春晓之时倾奇者的豪气。","5","36","[2,2,-3,2,2]","落樱缤纷α","HunterSkill_207,1,HunterSkill_219,1,HunterSkill_111,2,HunterSkill_144,1","0,0,0"
"ARMOR_ID_0747","落樱缤纷【武士礼服】α","body","使用祭典票券【花舞】制作的身体防具。独特的装束体现出春晓之时倾奇者的决心。","5","36","[2,2,-3,2,2]","落樱缤纷α","HunterSkill_207,1,HunterSkill_219,1,HunterSkill_111,1,HunterSkill_031,1","2,0,0"
"ARMOR_ID_0748","落樱缤纷【武士臂甲】α","arm","使用祭典票券【花舞】制作的臂部防具。笼手的设计，体现出春晓之时倾奇者的仁义。","5","36","[2,2,-3,2,2]","落樱缤纷α","HunterSkill_207,1,HunterSkill_219,1,HunterSkill_111,1,HunterSkill_097,1","2,1,0"
"ARMOR_ID_0749","落樱缤纷【武士腰带】α","waist","使用祭典票券【花舞】制作的腰部防具。身佩的宝刀体现出春晓之时倾奇者的觉悟。","5","36","[2,2,-3,2,2]","落樱缤纷α","HunterSkill_207,1,HunterSkill_219,1,HunterSkill_031,2,HunterSkill_144,1","2,1,0"
"ARMOR_ID_0750","落樱缤纷【武士长袴】α","leg","使用祭典票券【花舞】制作的脚部防具。长袴的设计体现出春晓之时倾奇者的绝色风姿。","5","36","[2,2,-3,2,2]","落樱缤纷α","HunterSkill_207,1,HunterSkill_219,1,HunterSkill_111,1,HunterSkill_097,2","2,0,0"
